pf,N,m,T,sigma,cut,EOS_CS,EOS_kolafa,EOS_gottschalk,EOS_thol,EOS_mecke,EOS_hess
3.784e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,6.110e+00,6.044e+00,9.639e-01,9.396e-01,6.076e+00,3.503e+00
4.047e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,7.122e+00,4.582e+00,2.164e-01,-1.252e-01,4.329e+00,7.039e+00
4.047e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,7.122e+00,5.115e+00,3.230e-01,-7.203e-03,4.885e+00,6.497e+00
4.047e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,7.122e+00,5.486e+00,4.150e-01,1.629e-03,5.371e+00,6.090e+00
4.047e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,7.122e+00,5.764e+00,4.951e-01,6.611e-02,5.756e+00,5.779e+00
4.047e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,7.122e+00,5.982e+00,5.641e-01,1.858e-01,6.046e+00,5.536e+00
4.047e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,7.122e+00,6.157e+00,6.229e-01,3.081e-01,6.263e+00,5.344e+00
4.047e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,7.122e+00,6.299e+00,6.726e-01,4.118e-01,6.428e+00,5.191e+00
4.047e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,7.122e+00,6.416e+00,7.147e-01,4.958e-01,6.553e+00,5.067e+00
4.047e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,7.122e+00,6.513e+00,7.503e-01,5.640e-01,6.651e+00,4.965e+00
4.047e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,7.122e+00,6.594e+00,7.806e-01,6.200e-01,6.727e+00,4.881e+00
4.047e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,7.122e+00,6.662e+00,8.063e-01,6.666e-01,6.788e+00,4.811e+00
4.047e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,7.122e+00,6.719e+00,8.283e-01,7.059e-01,6.838e+00,4.752e+00
4.047e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,7.122e+00,6.768e+00,8.472e-01,7.392e-01,6.878e+00,4.703e+00
4.047e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,7.122e+00,6.809e+00,8.635e-01,7.677e-01,6.911e+00,4.660e+00
4.047e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,7.122e+00,6.845e+00,8.776e-01,7.922e-01,6.939e+00,4.624e+00
4.047e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,7.122e+00,6.876e+00,8.898e-01,8.134e-01,6.963e+00,4.592e+00
4.047e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,7.122e+00,6.902e+00,9.005e-01,8.318e-01,6.982e+00,4.565e+00
4.047e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,7.122e+00,6.926e+00,9.099e-01,8.479e-01,6.999e+00,4.542e+00
4.047e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,7.122e+00,6.946e+00,9.182e-01,8.620e-01,7.014e+00,4.521e+00
4.047e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,7.122e+00,6.964e+00,9.254e-01,8.744e-01,7.027e+00,4.503e+00
4.047e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,7.122e+00,6.980e+00,9.319e-01,8.854e-01,7.038e+00,4.487e+00
4.047e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,7.122e+00,6.994e+00,9.376e-01,8.952e-01,7.047e+00,4.472e+00
4.047e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,7.122e+00,7.006e+00,9.427e-01,9.038e-01,7.056e+00,4.460e+00
4.047e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,7.122e+00,7.017e+00,9.473e-01,9.116e-01,7.063e+00,4.448e+00
4.047e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,7.122e+00,7.027e+00,9.514e-01,9.185e-01,7.070e+00,4.438e+00
4.047e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,7.122e+00,7.036e+00,9.551e-01,9.248e-01,7.075e+00,4.429e+00
4.047e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,7.122e+00,7.044e+00,9.584e-01,9.304e-01,7.081e+00,4.421e+00
4.047e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,7.122e+00,7.051e+00,9.614e-01,9.355e-01,7.085e+00,4.414e+00
4.311e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,8.344e+00,5.616e+00,1.834e-01,-1.853e-01,5.388e+00,9.179e+00
4.311e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,8.344e+00,6.204e+00,2.938e-01,-2.178e-02,5.950e+00,8.453e+00
4.311e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,8.344e+00,6.605e+00,3.876e-01,-2.198e-03,6.452e+00,7.908e+00
4.311e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,8.344e+00,6.902e+00,4.697e-01,3.572e-02,6.862e+00,7.491e+00
4.311e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,8.344e+00,7.133e+00,5.410e-01,1.410e-01,7.175e+00,7.167e+00
4.311e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,8.344e+00,7.318e+00,6.020e-01,2.640e-01,7.411e+00,6.910e+00
4.311e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,8.344e+00,7.468e+00,6.540e-01,3.734e-01,7.590e+00,6.705e+00
4.311e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,8.344e+00,7.592e+00,6.981e-01,4.631e-01,7.727e+00,6.539e+00
4.311e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,8.344e+00,7.695e+00,7.355e-01,5.359e-01,7.833e+00,6.403e+00
4.311e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,8.344e+00,7.781e+00,7.673e-01,5.957e-01,7.916e+00,6.290e+00
4.311e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,8.344e+00,7.853e+00,7.945e-01,6.454e-01,7.983e+00,6.196e+00
4.311e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,8.344e+00,7.914e+00,8.178e-01,6.871e-01,8.037e+00,6.118e+00
4.311e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,8.344e+00,7.965e+00,8.377e-01,7.225e-01,8.080e+00,6.051e+00
4.311e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,8.344e+00,8.010e+00,8.550e-01,7.528e-01,8.116e+00,5.994e+00
4.311e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,8.344e+00,8.048e+00,8.699e-01,7.789e-01,8.146e+00,5.945e+00
4.311e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,8.344e+00,8.080e+00,8.829e-01,8.014e-01,8.172e+00,5.903e+00
4.311e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,8.344e+00,8.109e+00,8.943e-01,8.210e-01,8.193e+00,5.867e+00
4.311e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,8.344e+00,8.134e+00,9.042e-01,8.381e-01,8.211e+00,5.835e+00
4.311e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,8.344e+00,8.155e+00,9.130e-01,8.531e-01,8.227e+00,5.808e+00
4.311e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,8.344e+00,8.174e+00,9.207e-01,8.663e-01,8.241e+00,5.783e+00
4.311e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,8.344e+00,8.191e+00,9.276e-01,8.780e-01,8.252e+00,5.762e+00
4.311e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,8.344e+00,8.206e+00,9.336e-01,8.884e-01,8.263e+00,5.743e+00
4.311e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,8.344e+00,8.219e+00,9.391e-01,8.976e-01,8.272e+00,5.726e+00
4.311e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,8.344e+00,8.231e+00,9.439e-01,9.059e-01,8.280e+00,5.711e+00
4.311e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,8.344e+00,8.242e+00,9.483e-01,9.133e-01,8.287e+00,5.697e+00
4.311e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,8.344e+00,8.251e+00,9.522e-01,9.199e-01,8.293e+00,5.685e+00
4.311e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,8.344e+00,8.260e+00,9.558e-01,9.259e-01,8.299e+00,5.674e+00
4.311e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,8.344e+00,8.267e+00,9.590e-01,9.313e-01,8.304e+00,5.664e+00
4.574e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,9.832e+00,6.902e+00,1.502e-01,-2.420e-01,6.709e+00,1.206e+01
4.574e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,9.832e+00,7.551e+00,2.657e-01,-4.884e-02,7.287e+00,1.109e+01
4.574e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,9.832e+00,7.985e+00,3.613e-01,-2.504e-03,7.797e+00,1.037e+01
4.574e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,9.832e+00,8.302e+00,4.452e-01,1.525e-02,8.229e+00,9.821e+00
4.574e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,9.832e+00,8.546e+00,5.185e-01,1.015e-01,8.565e+00,9.391e+00
4.574e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,9.832e+00,8.741e+00,5.816e-01,2.214e-01,8.820e+00,9.052e+00
4.574e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,9.832e+00,8.900e+00,6.356e-01,3.350e-01,9.014e+00,8.780e+00
4.574e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,9.832e+00,9.031e+00,6.817e-01,4.302e-01,9.162e+00,8.560e+00
4.574e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,9.832e+00,9.139e+00,7.209e-01,5.078e-01,9.277e+00,8.379e+00
4.574e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,9.832e+00,9.230e+00,7.543e-01,5.714e-01,9.367e+00,8.230e+00
4.574e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,9.832e+00,9.306e+00,7.828e-01,6.241e-01,9.439e+00,8.106e+00
4.574e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,9.832e+00,9.371e+00,8.073e-01,6.684e-01,9.497e+00,8.002e+00
4.574e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,9.832e+00,9.425e+00,8.283e-01,7.059e-01,9.544e+00,7.914e+00
4.574e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,9.832e+00,9.472e+00,8.465e-01,7.380e-01,9.583e+00,7.838e+00
4.574e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,9.832e+00,9.513e+00,8.623e-01,7.656e-01,9.616e+00,7.774e+00
4.574e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,9.832e+00,9.547e+00,8.760e-01,7.895e-01,9.643e+00,7.718e+00
4.574e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,9.832e+00,9.578e+00,8.880e-01,8.102e-01,9.666e+00,7.670e+00
4.574e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,9.832e+00,9.604e+00,8.985e-01,8.283e-01,9.685e+00,7.628e+00
4.574e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,9.832e+00,9.627e+00,9.078e-01,8.443e-01,9.702e+00,7.592e+00
4.574e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,9.832e+00,9.647e+00,9.160e-01,8.583e-01,9.717e+00,7.559e+00
4.574e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,9.832e+00,9.665e+00,9.232e-01,8.707e-01,9.729e+00,7.531e+00
4.574e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,9.832e+00,9.681e+00,9.297e-01,8.816e-01,9.740e+00,7.505e+00
4.574e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,9.832e+00,9.695e+00,9.354e-01,8.914e-01,9.750e+00,7.483e+00
4.574e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,9.832e+00,9.707e+00,9.406e-01,9.002e-01,9.759e+00,7.463e+00
4.574e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,9.832e+00,9.718e+00,9.452e-01,9.080e-01,9.766e+00,7.445e+00
4.574e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,9.832e+00,9.729e+00,9.494e-01,9.150e-01,9.773e+00,7.429e+00
4.574e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,9.832e+00,9.738e+00,9.531e-01,9.214e-01,9.779e+00,7.415e+00
4.574e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,9.832e+00,9.746e+00,9.565e-01,9.271e-01,9.784e+00,7.402e+00
4.837e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.166e+01,8.513e+00,1.161e-01,-2.931e-01,8.356e+00,1.597e+01
4.837e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.166e+01,9.227e+00,2.385e-01,-8.735e-02,8.964e+00,1.471e+01
4.837e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.166e+01,9.696e+00,3.361e-01,-4.263e-03,9.479e+00,1.376e+01
4.837e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.166e+01,1.003e+01,4.216e-01,3.614e-03,9.928e+00,1.303e+01
4.837e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.166e+01,1.029e+01,4.966e-01,6.812e-02,1.029e+01,1.247e+01
4.837e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.166e+01,1.050e+01,5.617e-01,1.809e-01,1.056e+01,1.202e+01
4.837e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.166e+01,1.067e+01,6.176e-01,2.971e-01,1.077e+01,1.166e+01
4.837e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.166e+01,1.080e+01,6.655e-01,3.973e-01,1.093e+01,1.137e+01
4.837e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.166e+01,1.092e+01,7.064e-01,4.796e-01,1.105e+01,1.114e+01
4.837e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.166e+01,1.101e+01,7.413e-01,5.470e-01,1.115e+01,1.094e+01
4.837e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.166e+01,1.109e+01,7.712e-01,6.029e-01,1.123e+01,1.078e+01
4.837e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.166e+01,1.116e+01,7.969e-01,6.497e-01,1.129e+01,1.064e+01
4.837e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.166e+01,1.122e+01,8.190e-01,6.893e-01,1.134e+01,1.052e+01
4.837e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.166e+01,1.127e+01,8.381e-01,7.232e-01,1.138e+01,1.042e+01
4.837e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.166e+01,1.131e+01,8.547e-01,7.523e-01,1.142e+01,1.034e+01
4.837e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.166e+01,1.135e+01,8.691e-01,7.775e-01,1.145e+01,1.027e+01
4.837e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.166e+01,1.138e+01,8.818e-01,7.994e-01,1.147e+01,1.020e+01
4.837e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.166e+01,1.141e+01,8.929e-01,8.186e-01,1.149e+01,1.015e+01
4.837e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.166e+01,1.143e+01,9.026e-01,8.354e-01,1.151e+01,1.010e+01
4.837e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.166e+01,1.145e+01,9.113e-01,8.502e-01,1.153e+01,1.006e+01
4.837e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.166e+01,1.147e+01,9.189e-01,8.633e-01,1.154e+01,1.002e+01
4.837e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.166e+01,1.149e+01,9.257e-01,8.749e-01,1.155e+01,9.987e+00
4.837e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.166e+01,1.150e+01,9.318e-01,8.852e-01,1.156e+01,9.957e+00
4.837e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.166e+01,1.152e+01,9.372e-01,8.945e-01,1.157e+01,9.931e+00
4.837e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.166e+01,1.153e+01,9.421e-01,9.027e-01,1.158e+01,9.907e+00
4.837e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.166e+01,1.154e+01,9.465e-01,9.102e-01,1.159e+01,9.886e+00
4.837e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.166e+01,1.155e+01,9.504e-01,9.169e-01,1.159e+01,9.867e+00
4.837e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.166e+01,1.156e+01,9.540e-01,9.229e-01,1.160e+01,9.850e+00
5.100e-01,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.392e+01,1.054e+01,7.998e-02,-3.404e-01,1.042e+01,2.140e+01
5.100e-01,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.392e+01,1.133e+01,2.118e-01,-1.334e-01,1.107e+01,1.974e+01
5.100e-01,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.392e+01,1.183e+01,3.118e-01,-1.131e-02,1.159e+01,1.849e+01
5.100e-01,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.392e+01,1.219e+01,3.987e-01,-1.354e-03,1.206e+01,1.754e+01
5.100e-01,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.392e+01,1.247e+01,4.753e-01,4.161e-02,1.243e+01,1.680e+01
5.100e-01,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.392e+01,1.268e+01,5.422e-01,1.433e-01,1.273e+01,1.621e+01
5.100e-01,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.392e+01,1.286e+01,6.000e-01,2.598e-01,1.295e+01,1.574e+01
5.100e-01,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.392e+01,1.300e+01,6.496e-01,3.643e-01,1.312e+01,1.536e+01
5.100e-01,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.392e+01,1.312e+01,6.921e-01,4.512e-01,1.326e+01,1.505e+01
5.100e-01,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.392e+01,1.322e+01,7.285e-01,5.226e-01,1.336e+01,1.479e+01
5.100e-01,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.392e+01,1.331e+01,7.597e-01,5.816e-01,1.344e+01,1.458e+01
5.100e-01,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.392e+01,1.338e+01,7.866e-01,6.310e-01,1.351e+01,1.440e+01
5.100e-01,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.392e+01,1.344e+01,8.097e-01,6.728e-01,1.356e+01,1.424e+01
5.100e-01,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.392e+01,1.349e+01,8.298e-01,7.084e-01,1.361e+01,1.411e+01
5.100e-01,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.392e+01,1.354e+01,8.471e-01,7.391e-01,1.365e+01,1.400e+01
5.100e-01,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.392e+01,1.357e+01,8.623e-01,7.656e-01,1.368e+01,1.391e+01
5.100e-01,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.392e+01,1.361e+01,8.756e-01,7.887e-01,1.370e+01,1.382e+01
5.100e-01,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.392e+01,1.364e+01,8.872e-01,8.089e-01,1.373e+01,1.375e+01
5.100e-01,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.392e+01,1.366e+01,8.975e-01,8.265e-01,1.375e+01,1.369e+01
5.100e-01,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.392e+01,1.369e+01,9.065e-01,8.421e-01,1.376e+01,1.363e+01
5.100e-01,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.392e+01,1.371e+01,9.146e-01,8.559e-01,1.378e+01,1.358e+01
5.100e-01,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.392e+01,1.372e+01,9.218e-01,8.681e-01,1.379e+01,1.354e+01
5.100e-01,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.392e+01,1.374e+01,9.281e-01,8.790e-01,1.380e+01,1.350e+01
5.100e-01,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.392e+01,1.375e+01,9.339e-01,8.888e-01,1.381e+01,1.347e+01
5.100e-01,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.392e+01,1.377e+01,9.390e-01,8.975e-01,1.382e+01,1.343e+01
5.100e-01,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.392e+01,1.378e+01,9.436e-01,9.053e-01,1.383e+01,1.341e+01
5.100e-01,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.392e+01,1.379e+01,9.478e-01,9.124e-01,1.383e+01,1.338e+01
5.100e-01,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.392e+01,1.380e+01,9.516e-01,9.188e-01,1.384e+01,1.336e+01
