pf,N,m,T,sigma,cut,EOS_CS,EOS_kolafa,EOS_gottschalk,EOS_thol,EOS_mecke,EOS_hess
1.000e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.041e+00,9.755e-01,9.722e-01,9.535e-01,1.001e+00,9.731e-01
1.000e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.041e+00,9.886e-01,9.777e-01,9.627e-01,1.009e+00,9.785e-01
1.000e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.041e+00,9.984e-01,9.818e-01,9.697e-01,1.015e+00,9.826e-01
1.000e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.041e+00,1.006e+00,9.850e-01,9.750e-01,1.020e+00,9.857e-01
1.000e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.041e+00,1.012e+00,9.875e-01,9.792e-01,1.023e+00,9.881e-01
1.000e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.041e+00,1.016e+00,9.895e-01,9.824e-01,1.026e+00,9.901e-01
1.000e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.041e+00,1.020e+00,9.910e-01,9.851e-01,1.028e+00,9.916e-01
1.000e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.041e+00,1.023e+00,9.923e-01,9.872e-01,1.030e+00,9.928e-01
1.000e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.041e+00,1.026e+00,9.934e-01,9.889e-01,1.032e+00,9.938e-01
1.000e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.041e+00,1.028e+00,9.942e-01,9.904e-01,1.033e+00,9.947e-01
1.000e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.041e+00,1.029e+00,9.949e-01,9.916e-01,1.034e+00,9.954e-01
1.000e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.041e+00,1.031e+00,9.956e-01,9.926e-01,1.035e+00,9.960e-01
1.000e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.041e+00,1.032e+00,9.961e-01,9.934e-01,1.036e+00,9.965e-01
1.000e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.041e+00,1.033e+00,9.965e-01,9.942e-01,1.036e+00,9.969e-01
1.000e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.041e+00,1.034e+00,9.969e-01,9.948e-01,1.037e+00,9.973e-01
1.000e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.041e+00,1.034e+00,9.972e-01,9.953e-01,1.037e+00,9.976e-01
1.000e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.041e+00,1.035e+00,9.975e-01,9.958e-01,1.037e+00,9.978e-01
1.000e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.041e+00,1.036e+00,9.977e-01,9.962e-01,1.038e+00,9.981e-01
1.000e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.041e+00,1.036e+00,9.979e-01,9.966e-01,1.038e+00,9.983e-01
1.000e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.041e+00,1.037e+00,9.981e-01,9.969e-01,1.038e+00,9.985e-01
1.000e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.041e+00,1.037e+00,9.983e-01,9.971e-01,1.039e+00,9.986e-01
1.000e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.041e+00,1.037e+00,9.984e-01,9.974e-01,1.039e+00,9.988e-01
1.000e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.041e+00,1.038e+00,9.986e-01,9.976e-01,1.039e+00,9.989e-01
1.000e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.041e+00,1.038e+00,9.987e-01,9.978e-01,1.039e+00,9.990e-01
1.000e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.041e+00,1.038e+00,9.988e-01,9.980e-01,1.039e+00,9.991e-01
1.000e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.041e+00,1.038e+00,9.989e-01,9.981e-01,1.039e+00,9.992e-01
1.000e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.041e+00,1.039e+00,9.990e-01,9.983e-01,1.040e+00,9.993e-01
1.000e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.041e+00,1.039e+00,9.990e-01,9.984e-01,1.040e+00,9.994e-01
1.000e-02,6.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.041e+00,9.755e-01,9.722e-01,9.535e-01,1.001e+00,9.731e-01
1.000e-02,6.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.041e+00,9.886e-01,9.777e-01,9.627e-01,1.009e+00,9.785e-01
1.000e-02,6.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.041e+00,9.984e-01,9.818e-01,9.697e-01,1.015e+00,9.826e-01
1.000e-02,6.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.041e+00,1.006e+00,9.850e-01,9.750e-01,1.020e+00,9.857e-01
1.000e-02,6.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.041e+00,1.012e+00,9.875e-01,9.792e-01,1.023e+00,9.881e-01
1.000e-02,6.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.041e+00,1.016e+00,9.895e-01,9.824e-01,1.026e+00,9.901e-01
1.000e-02,6.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.041e+00,1.020e+00,9.910e-01,9.851e-01,1.028e+00,9.916e-01
1.000e-02,6.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.041e+00,1.023e+00,9.923e-01,9.872e-01,1.030e+00,9.928e-01
1.000e-02,6.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.041e+00,1.026e+00,9.934e-01,9.889e-01,1.032e+00,9.938e-01
1.000e-02,6.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.041e+00,1.028e+00,9.942e-01,9.904e-01,1.033e+00,9.947e-01
1.000e-02,6.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.041e+00,1.029e+00,9.949e-01,9.916e-01,1.034e+00,9.954e-01
1.000e-02,6.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.041e+00,1.031e+00,9.956e-01,9.926e-01,1.035e+00,9.960e-01
1.000e-02,6.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.041e+00,1.032e+00,9.961e-01,9.934e-01,1.036e+00,9.965e-01
1.000e-02,6.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.041e+00,1.033e+00,9.965e-01,9.942e-01,1.036e+00,9.969e-01
1.000e-02,6.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.041e+00,1.034e+00,9.969e-01,9.948e-01,1.037e+00,9.973e-01
1.000e-02,6.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.041e+00,1.034e+00,9.972e-01,9.953e-01,1.037e+00,9.976e-01
1.000e-02,6.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.041e+00,1.035e+00,9.975e-01,9.958e-01,1.037e+00,9.978e-01
1.000e-02,6.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.041e+00,1.036e+00,9.977e-01,9.962e-01,1.038e+00,9.981e-01
1.000e-02,6.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.041e+00,1.036e+00,9.979e-01,9.966e-01,1.038e+00,9.983e-01
1.000e-02,6.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.041e+00,1.037e+00,9.981e-01,9.969e-01,1.038e+00,9.985e-01
1.000e-02,6.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.041e+00,1.037e+00,9.983e-01,9.971e-01,1.039e+00,9.986e-01
1.000e-02,6.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.041e+00,1.037e+00,9.984e-01,9.974e-01,1.039e+00,9.988e-01
1.000e-02,6.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.041e+00,1.038e+00,9.986e-01,9.976e-01,1.039e+00,9.989e-01
1.000e-02,6.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.041e+00,1.038e+00,9.987e-01,9.978e-01,1.039e+00,9.990e-01
1.000e-02,6.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.041e+00,1.038e+00,9.988e-01,9.980e-01,1.039e+00,9.991e-01
1.000e-02,6.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.041e+00,1.038e+00,9.989e-01,9.981e-01,1.039e+00,9.992e-01
1.000e-02,6.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.041e+00,1.039e+00,9.990e-01,9.983e-01,1.040e+00,9.993e-01
1.000e-02,6.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.041e+00,1.039e+00,9.990e-01,9.984e-01,1.040e+00,9.994e-01
2.020e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.085e+00,9.524e-01,9.442e-01,9.063e-01,1.001e+00,9.481e-01
2.020e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.085e+00,9.790e-01,9.552e-01,9.249e-01,1.018e+00,9.587e-01
2.020e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.085e+00,9.989e-01,9.635e-01,9.389e-01,1.031e+00,9.667e-01
2.020e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.085e+00,1.014e+00,9.699e-01,9.496e-01,1.041e+00,9.728e-01
2.020e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.085e+00,1.026e+00,9.748e-01,9.580e-01,1.049e+00,9.775e-01
2.020e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.085e+00,1.035e+00,9.788e-01,9.646e-01,1.055e+00,9.812e-01
2.020e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.085e+00,1.043e+00,9.819e-01,9.699e-01,1.059e+00,9.842e-01
2.020e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.085e+00,1.049e+00,9.845e-01,9.742e-01,1.063e+00,9.867e-01
2.020e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.085e+00,1.054e+00,9.866e-01,9.777e-01,1.066e+00,9.886e-01
2.020e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.085e+00,1.058e+00,9.884e-01,9.806e-01,1.069e+00,9.903e-01
2.020e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.085e+00,1.061e+00,9.898e-01,9.830e-01,1.071e+00,9.917e-01
2.020e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.085e+00,1.064e+00,9.910e-01,9.850e-01,1.072e+00,9.928e-01
2.020e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.085e+00,1.066e+00,9.921e-01,9.868e-01,1.074e+00,9.938e-01
2.020e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.085e+00,1.069e+00,9.929e-01,9.882e-01,1.075e+00,9.946e-01
2.020e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.085e+00,1.070e+00,9.937e-01,9.895e-01,1.076e+00,9.953e-01
2.020e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.085e+00,1.072e+00,9.943e-01,9.906e-01,1.077e+00,9.959e-01
2.020e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.085e+00,1.073e+00,9.949e-01,9.915e-01,1.078e+00,9.965e-01
2.020e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.085e+00,1.074e+00,9.954e-01,9.923e-01,1.079e+00,9.969e-01
2.020e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.085e+00,1.075e+00,9.958e-01,9.931e-01,1.079e+00,9.973e-01
2.020e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.085e+00,1.076e+00,9.962e-01,9.937e-01,1.080e+00,9.977e-01
2.020e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.085e+00,1.077e+00,9.965e-01,9.942e-01,1.080e+00,9.980e-01
2.020e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.085e+00,1.078e+00,9.968e-01,9.947e-01,1.081e+00,9.983e-01
2.020e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.085e+00,1.078e+00,9.971e-01,9.952e-01,1.081e+00,9.985e-01
2.020e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.085e+00,1.079e+00,9.973e-01,9.956e-01,1.081e+00,9.987e-01
2.020e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.085e+00,1.079e+00,9.975e-01,9.959e-01,1.082e+00,9.989e-01
2.020e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.085e+00,1.080e+00,9.977e-01,9.962e-01,1.082e+00,9.991e-01
2.020e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.085e+00,1.080e+00,9.979e-01,9.965e-01,1.082e+00,9.993e-01
2.020e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.085e+00,1.081e+00,9.981e-01,9.968e-01,1.082e+00,9.994e-01
2.020e-02,6.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.085e+00,9.524e-01,9.442e-01,9.063e-01,1.001e+00,9.481e-01
2.020e-02,6.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.085e+00,9.790e-01,9.552e-01,9.249e-01,1.018e+00,9.587e-01
2.020e-02,6.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.085e+00,9.989e-01,9.635e-01,9.389e-01,1.031e+00,9.667e-01
2.020e-02,6.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.085e+00,1.014e+00,9.699e-01,9.496e-01,1.041e+00,9.728e-01
2.020e-02,6.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.085e+00,1.026e+00,9.748e-01,9.580e-01,1.049e+00,9.775e-01
2.020e-02,6.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.085e+00,1.035e+00,9.788e-01,9.646e-01,1.055e+00,9.812e-01
2.020e-02,6.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.085e+00,1.043e+00,9.819e-01,9.699e-01,1.059e+00,9.842e-01
2.020e-02,6.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.085e+00,1.049e+00,9.845e-01,9.742e-01,1.063e+00,9.867e-01
2.020e-02,6.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.085e+00,1.054e+00,9.866e-01,9.777e-01,1.066e+00,9.886e-01
2.020e-02,6.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.085e+00,1.058e+00,9.884e-01,9.806e-01,1.069e+00,9.903e-01
2.020e-02,6.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.085e+00,1.061e+00,9.898e-01,9.830e-01,1.071e+00,9.917e-01
2.020e-02,6.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.085e+00,1.064e+00,9.910e-01,9.850e-01,1.072e+00,9.928e-01
2.020e-02,6.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.085e+00,1.066e+00,9.921e-01,9.868e-01,1.074e+00,9.938e-01
2.020e-02,6.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.085e+00,1.069e+00,9.929e-01,9.882e-01,1.075e+00,9.946e-01
2.020e-02,6.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.085e+00,1.070e+00,9.937e-01,9.895e-01,1.076e+00,9.953e-01
2.020e-02,6.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.085e+00,1.072e+00,9.943e-01,9.906e-01,1.077e+00,9.959e-01
2.020e-02,6.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.085e+00,1.073e+00,9.949e-01,9.915e-01,1.078e+00,9.965e-01
2.020e-02,6.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.085e+00,1.074e+00,9.954e-01,9.923e-01,1.079e+00,9.969e-01
2.020e-02,6.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.085e+00,1.075e+00,9.958e-01,9.931e-01,1.079e+00,9.973e-01
2.020e-02,6.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.085e+00,1.076e+00,9.962e-01,9.937e-01,1.080e+00,9.977e-01
2.020e-02,6.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.085e+00,1.077e+00,9.965e-01,9.942e-01,1.080e+00,9.980e-01
2.020e-02,6.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.085e+00,1.078e+00,9.968e-01,9.947e-01,1.081e+00,9.983e-01
2.020e-02,6.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.085e+00,1.078e+00,9.971e-01,9.952e-01,1.081e+00,9.985e-01
2.020e-02,6.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.085e+00,1.079e+00,9.973e-01,9.956e-01,1.081e+00,9.987e-01
2.020e-02,6.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.085e+00,1.079e+00,9.975e-01,9.959e-01,1.082e+00,9.989e-01
2.020e-02,6.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.085e+00,1.080e+00,9.977e-01,9.962e-01,1.082e+00,9.991e-01
2.020e-02,6.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.085e+00,1.080e+00,9.979e-01,9.965e-01,1.082e+00,9.993e-01
2.020e-02,6.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.085e+00,1.081e+00,9.981e-01,9.968e-01,1.082e+00,9.994e-01
3.041e-02,3.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.131e+00,9.315e-01,9.167e-01,8.594e-01,1.001e+00,9.258e-01
3.041e-02,3.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.131e+00,9.715e-01,9.330e-01,8.872e-01,1.029e+00,9.412e-01
3.041e-02,3.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.131e+00,1.001e+00,9.453e-01,9.082e-01,1.049e+00,9.527e-01
3.041e-02,3.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.131e+00,1.024e+00,9.548e-01,9.243e-01,1.064e+00,9.616e-01
3.041e-02,3.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.131e+00,1.042e+00,9.623e-01,9.368e-01,1.076e+00,9.685e-01
3.041e-02,3.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.131e+00,1.056e+00,9.682e-01,9.467e-01,1.085e+00,9.739e-01
3.041e-02,3.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.131e+00,1.068e+00,9.729e-01,9.547e-01,1.092e+00,9.782e-01
3.041e-02,3.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.131e+00,1.077e+00,9.767e-01,9.611e-01,1.098e+00,9.818e-01
3.041e-02,3.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.131e+00,1.084e+00,9.799e-01,9.664e-01,1.103e+00,9.846e-01
3.041e-02,3.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.131e+00,1.090e+00,9.825e-01,9.708e-01,1.106e+00,9.870e-01
3.041e-02,3.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.131e+00,1.096e+00,9.847e-01,9.744e-01,1.110e+00,9.890e-01
3.041e-02,3.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.131e+00,1.100e+00,9.865e-01,9.775e-01,1.112e+00,9.907e-01
3.041e-02,3.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.131e+00,1.103e+00,9.881e-01,9.801e-01,1.114e+00,9.921e-01
3.041e-02,3.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.131e+00,1.107e+00,9.894e-01,9.823e-01,1.116e+00,9.933e-01
3.041e-02,3.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.131e+00,1.109e+00,9.905e-01,9.842e-01,1.118e+00,9.943e-01
3.041e-02,3.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.131e+00,1.112e+00,9.915e-01,9.858e-01,1.119e+00,9.952e-01
3.041e-02,3.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.131e+00,1.114e+00,9.923e-01,9.872e-01,1.121e+00,9.960e-01
3.041e-02,3.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.131e+00,1.115e+00,9.931e-01,9.885e-01,1.122e+00,9.966e-01
3.041e-02,3.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.131e+00,1.117e+00,9.937e-01,9.895e-01,1.123e+00,9.972e-01
3.041e-02,3.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.131e+00,1.118e+00,9.943e-01,9.905e-01,1.123e+00,9.978e-01
3.041e-02,3.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.131e+00,1.119e+00,9.948e-01,9.913e-01,1.124e+00,9.982e-01
3.041e-02,3.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.131e+00,1.120e+00,9.952e-01,9.921e-01,1.125e+00,9.986e-01
3.041e-02,3.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.131e+00,1.121e+00,9.956e-01,9.927e-01,1.125e+00,9.990e-01
3.041e-02,3.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.131e+00,1.122e+00,9.960e-01,9.933e-01,1.126e+00,9.993e-01
3.041e-02,3.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.131e+00,1.123e+00,9.963e-01,9.939e-01,1.126e+00,9.996e-01
3.041e-02,3.000e+03,1.000e+00,3.800e+00,1.000e+00,4.500e+00,1.131e+00,1.123e+00,9.966e-01,9.943e-01,1.127e+00,9.998e-01
3.041e-02,3.000e+03,1.000e+00,3.900e+00,1.000e+00,4.500e+00,1.131e+00,1.124e+00,9.968e-01,9.947e-01,1.127e+00,1.000e+00
3.041e-02,3.000e+03,1.000e+00,4.000e+00,1.000e+00,4.500e+00,1.131e+00,1.125e+00,9.971e-01,9.951e-01,1.127e+00,1.000e+00
3.041e-02,6.000e+03,1.000e+00,1.300e+00,1.000e+00,4.500e+00,1.131e+00,9.315e-01,9.167e-01,8.594e-01,1.001e+00,9.258e-01
3.041e-02,6.000e+03,1.000e+00,1.400e+00,1.000e+00,4.500e+00,1.131e+00,9.715e-01,9.330e-01,8.872e-01,1.029e+00,9.412e-01
3.041e-02,6.000e+03,1.000e+00,1.500e+00,1.000e+00,4.500e+00,1.131e+00,1.001e+00,9.453e-01,9.082e-01,1.049e+00,9.527e-01
3.041e-02,6.000e+03,1.000e+00,1.600e+00,1.000e+00,4.500e+00,1.131e+00,1.024e+00,9.548e-01,9.243e-01,1.064e+00,9.616e-01
3.041e-02,6.000e+03,1.000e+00,1.700e+00,1.000e+00,4.500e+00,1.131e+00,1.042e+00,9.623e-01,9.368e-01,1.076e+00,9.685e-01
3.041e-02,6.000e+03,1.000e+00,1.800e+00,1.000e+00,4.500e+00,1.131e+00,1.056e+00,9.682e-01,9.467e-01,1.085e+00,9.739e-01
3.041e-02,6.000e+03,1.000e+00,1.900e+00,1.000e+00,4.500e+00,1.131e+00,1.068e+00,9.729e-01,9.547e-01,1.092e+00,9.782e-01
3.041e-02,6.000e+03,1.000e+00,2.000e+00,1.000e+00,4.500e+00,1.131e+00,1.077e+00,9.767e-01,9.611e-01,1.098e+00,9.818e-01
3.041e-02,6.000e+03,1.000e+00,2.100e+00,1.000e+00,4.500e+00,1.131e+00,1.084e+00,9.799e-01,9.664e-01,1.103e+00,9.846e-01
3.041e-02,6.000e+03,1.000e+00,2.200e+00,1.000e+00,4.500e+00,1.131e+00,1.090e+00,9.825e-01,9.708e-01,1.106e+00,9.870e-01
3.041e-02,6.000e+03,1.000e+00,2.300e+00,1.000e+00,4.500e+00,1.131e+00,1.096e+00,9.847e-01,9.744e-01,1.110e+00,9.890e-01
3.041e-02,6.000e+03,1.000e+00,2.400e+00,1.000e+00,4.500e+00,1.131e+00,1.100e+00,9.865e-01,9.775e-01,1.112e+00,9.907e-01
3.041e-02,6.000e+03,1.000e+00,2.500e+00,1.000e+00,4.500e+00,1.131e+00,1.103e+00,9.881e-01,9.801e-01,1.114e+00,9.921e-01
3.041e-02,6.000e+03,1.000e+00,2.600e+00,1.000e+00,4.500e+00,1.131e+00,1.107e+00,9.894e-01,9.823e-01,1.116e+00,9.933e-01
3.041e-02,6.000e+03,1.000e+00,2.700e+00,1.000e+00,4.500e+00,1.131e+00,1.109e+00,9.905e-01,9.842e-01,1.118e+00,9.943e-01
3.041e-02,6.000e+03,1.000e+00,2.800e+00,1.000e+00,4.500e+00,1.131e+00,1.112e+00,9.915e-01,9.858e-01,1.119e+00,9.952e-01
3.041e-02,6.000e+03,1.000e+00,2.900e+00,1.000e+00,4.500e+00,1.131e+00,1.114e+00,9.923e-01,9.872e-01,1.121e+00,9.960e-01
3.041e-02,6.000e+03,1.000e+00,3.000e+00,1.000e+00,4.500e+00,1.131e+00,1.115e+00,9.931e-01,9.885e-01,1.122e+00,9.966e-01
3.041e-02,6.000e+03,1.000e+00,3.100e+00,1.000e+00,4.500e+00,1.131e+00,1.117e+00,9.937e-01,9.895e-01,1.123e+00,9.972e-01
3.041e-02,6.000e+03,1.000e+00,3.200e+00,1.000e+00,4.500e+00,1.131e+00,1.118e+00,9.943e-01,9.905e-01,1.123e+00,9.978e-01
3.041e-02,6.000e+03,1.000e+00,3.300e+00,1.000e+00,4.500e+00,1.131e+00,1.119e+00,9.948e-01,9.913e-01,1.124e+00,9.982e-01
3.041e-02,6.000e+03,1.000e+00,3.400e+00,1.000e+00,4.500e+00,1.131e+00,1.120e+00,9.952e-01,9.921e-01,1.125e+00,9.986e-01
3.041e-02,6.000e+03,1.000e+00,3.500e+00,1.000e+00,4.500e+00,1.131e+00,1.121e+00,9.956e-01,9.927e-01,1.125e+00,9.990e-01
3.041e-02,6.000e+03,1.000e+00,3.600e+00,1.000e+00,4.500e+00,1.131e+00,1.122e+00,9.960e-01,9.933e-01,1.126e+00,9.993e-01
3.041e-02,6.000e+03,1.000e+00,3.700e+00,1.000e+00,4.500e+00,1.131e+00,1.123e+00,9.963e-01,9.939e-01,1.126e+00,9.996e-01
