pf, N1, N2, m1, m2, sigma1, sigma2, viscosity, error, enskog_RDF_PY, enskog_RDF_CS
2.000e-01, 1.000e+03, 1.000e+03, 1.000e+00, 1.000e+01, 1.000e+00, 1.000e+00, 8.664e-01, 8.377e-03, 4.482e-01, 1.417e+00, 4.496e-01, 1.422e+00
2.500e-01, 1.000e+03, 1.000e+03, 1.000e+00, 1.000e+01, 1.000e+00, 1.000e+00, 1.032e+00, 1.090e-02, 6.158e-01, 1.947e+00, 6.244e-01, 1.975e+00
3.500e-01, 1.000e+03, 1.000e+03, 1.000e+00, 1.000e+01, 1.000e+00, 1.000e+00, 2.166e+00, 4.248e-02, 1.233e+00, 3.899e+00, 1.300e+00, 4.112e+00
2.000e-01, 1.000e+03, 1.000e+03, 1.000e+00, 5.000e+01, 1.000e+00, 1.000e+00, 1.751e+00, 3.241e-02, 4.482e-01, 3.169e+00, 4.496e-01, 3.179e+00
2.500e-01, 1.000e+03, 1.000e+03, 1.000e+00, 5.000e+01, 1.000e+00, 1.000e+00, 1.972e+00, 3.829e-02, 6.158e-01, 4.355e+00, 6.244e-01, 4.415e+00
3.000e-01, 1.000e+03, 1.000e+03, 1.000e+00, 5.000e+01, 1.000e+00, 1.000e+00, 2.644e+00, 6.451e-02, 8.656e-01, 6.121e+00, 8.924e-01, 6.310e+00
3.500e-01, 1.000e+03, 1.000e+03, 1.000e+00, 5.000e+01, 1.000e+00, 1.000e+00, 3.361e+00, 9.884e-02, 1.233e+00, 8.718e+00, 1.300e+00, 9.195e+00
